City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
290,Vila Velha,BR,2022-12-09 20:49:03,-20.3297,-40.2925,84.15,86,40,8.05
291,Peniche,PT,2022-12-09 20:50:42,39.3558,-9.3811,59.11,93,14,16.53
292,Soyo,AO,2022-12-09 20:50:42,-6.1349,12.3689,78.69,89,74,7.9
293,Disna,BY,2022-12-09 20:50:42,55.568,28.1971,25.07,98,100,2.39
294,Lasa,IT,2022-12-09 20:50:43,46.6166,10.7002,36.48,95,96,0.83
295,Vardo,NO,2022-12-09 20:50:43,70.3705,31.1107,30.18,74,75,21.85
296,Ilhabela,BR,2022-12-09 20:50:44,-23.7781,-45.3581,75.25,82,83,6.89
297,Zhezkazgan,KZ,2022-12-09 20:50:44,47.8043,67.7144,3.24,89,23,5.57
298,Los Llanos De Aridane,ES,2022-12-09 20:50:45,28.6585,-17.9182,67.75,98,20,5.01
299,Ornskoldsvik,SE,2022-12-09 20:50:45,63.2909,18.7153,23.95,86,75,10.36
300,Dubai,AE,2022-12-09 20:47:59,25.2582,55.3047,76.93,50,40,12.66
301,Hellvik,NO,2022-12-09 20:50:46,59.9156,5.781,31.77,63,63,4.0
302,Locharbriggs,GB,2022-12-09 20:50:46,55.1034,-3.5844,32.14,86,20,2.17
303,Vitry-Le-Francois,FR,2022-12-09 20:50:46,48.7333,4.5833,32.41,98,10,4.36
304,Wegorzewo,PL,2022-12-09 20:50:47,54.2157,21.7372,27.64,89,98,5.99
305,Walvis Bay,NA,2022-12-09 20:50:47,-22.9575,14.5053,63.55,77,0,8.05
306,Lac-Megantic,CA,2022-12-09 20:50:48,45.5834,-70.8823,25.56,44,4,5.41
307,Pauini,BR,2022-12-09 20:50:48,-7.7136,-66.9764,87.82,55,81,0.58
308,Tripoli,LY,2022-12-09 20:49:33,32.8752,13.1875,73.42,47,100,10.89
309,Rundu,NA,2022-12-09 20:50:49,-17.9333,19.7667,70.05,75,91,4.65
310,Pisco,PE,2022-12-09 20:50:49,-13.7,-76.2167,75.25,60,0,19.57
311,Paamiut,GL,2022-12-09 20:50:49,61.994,-49.6678,28.47,76,99,16.02
312,Juruti,BR,2022-12-09 20:50:50,-2.1522,-56.0922,89.74,46,56,2.39
313,Grindavik,IS,2022-12-09 20:50:50,63.8424,-22.4338,32.47,74,2,14.97
314,Ankara,TR,2022-12-09 20:47:08,39.9199,32.8543,47.32,83,0,3.44
315,Santo Amaro,BR,2022-12-09 20:50:51,-12.5467,-38.7119,79.3,82,100,5.21
316,Tubuala,PA,2022-12-09 20:50:51,9.5167,-79.0333,81.07,74,16,13.11
317,Polunochnoye,RU,2022-12-09 20:50:52,60.8697,60.4153,4.6,98,98,2.15
318,Marawi,PH,2022-12-09 20:50:52,7.9986,124.2928,68.81,94,100,4.38
319,Makat,KZ,2022-12-09 20:50:53,47.6469,53.3463,15.33,64,0,9.8
320,Serra,BR,2022-12-09 20:50:10,-20.1286,-40.3078,83.66,74,40,8.05
321,Vavoua,CI,2022-12-09 20:51:53,7.3819,-6.4778,80.02,54,45,2.51
322,Quatre Cocos,MU,2022-12-09 20:51:54,-20.2078,57.7625,77.11,83,38,10.31
323,Crystal Beach,CA,2022-12-09 20:51:54,42.8699,-79.0583,35.49,78,11,16.11
324,Santiago Del Estero,AR,2022-12-09 20:47:05,-27.7951,-64.2615,106.77,21,69,18.37
325,Zapolyarnyy,RU,2022-12-09 20:51:55,69.4154,30.8136,16.88,82,22,12.21
326,Pasni,PK,2022-12-09 20:51:55,25.2631,63.471,72.77,41,0,18.05
327,Cartagena Del Chaira,CO,2022-12-09 20:51:56,1.3349,-74.8429,82.26,65,99,1.21
328,Wittlich,DE,2022-12-09 20:51:56,49.9833,6.8833,34.88,77,100,5.75
329,Goundam,ML,2022-12-09 20:51:56,16.4145,-3.6708,78.33,12,0,9.75
330,Lodja,CD,2022-12-09 20:51:57,-3.4833,23.4333,66.61,93,89,1.3
331,Jawar,IN,2022-12-09 20:51:57,23.0,76.5,56.52,42,84,6.69
332,Garissa,KE,2022-12-09 20:51:58,-0.4536,39.6401,79.48,72,100,9.73
333,Agdas,AZ,2022-12-09 20:51:58,40.65,47.4761,40.87,79,81,3.44
334,Lisakovsk,KZ,2022-12-09 20:51:59,52.5369,62.4936,-0.62,86,17,7.36
335,Barranca,PE,2022-12-09 20:47:16,-10.75,-77.7667,69.44,74,36,9.19
336,Puerto Del Rosario,ES,2022-12-09 20:51:59,28.5004,-13.8627,69.55,83,20,3.44
337,Buchanan,LR,2022-12-09 20:52:00,5.8808,-10.0467,79.02,84,51,8.23
338,Sigulda,LV,2022-12-09 20:52:00,57.1519,24.8647,18.75,95,80,3.89
339,Yurimaguas,PE,2022-12-09 20:52:00,-5.9,-76.0833,82.56,78,40,4.61
340,Izazi,TZ,2022-12-09 20:52:01,-7.2,35.7333,76.69,50,22,4.03
341,Grand Gaube,MU,2022-12-09 20:52:01,-20.0064,57.6608,77.4,77,54,1.01
342,Mahajanga,MG,2022-12-09 20:52:02,-15.7167,46.3167,75.22,94,40,4.61
343,Bardiyah,LY,2022-12-09 20:52:02,31.7561,25.0865,63.93,87,4,7.67
344,Clermont,FR,2022-12-09 20:52:03,49.5,2.4167,33.71,93,7,4.68
345,Berlevag,NO,2022-12-09 20:52:03,70.8578,29.0864,28.35,74,100,12.66
346,Geraldton,AU,2022-12-09 20:52:04,-28.7667,114.6,55.81,82,75,6.91
347,Namibe,AO,2022-12-09 20:52:05,-15.1961,12.1522,70.57,63,44,7.99
348,Uray,RU,2022-12-09 20:52:05,60.1247,64.7758,6.46,95,100,5.26
349,Odweyne,SO,2022-12-09 20:52:06,9.4092,45.064,65.07,44,27,8.97
350,Kutum,SD,2022-12-09 20:52:06,14.2,24.6667,62.15,22,100,11.65
351,Puerto Baquerizo Moreno,EC,2022-12-09 20:52:06,-0.9,-89.6,76.19,88,75,9.22
352,Kaka,TM,2022-12-09 20:52:07,37.3482,59.6143,28.11,50,5,5.64
353,Kang,BW,2022-12-09 20:52:08,-23.6752,22.7876,75.38,56,0,12.93
354,Ylivieska,FI,2022-12-09 20:52:08,64.0833,24.55,18.88,96,94,5.44
355,Moose Factory,CA,2022-12-09 20:52:09,51.2585,-80.6094,-0.42,65,0,6.91
356,Curiti,CO,2022-12-09 20:52:09,6.6052,-73.0681,69.73,73,78,4.54
357,Mandasa,IN,2022-12-09 20:52:10,18.8667,84.4667,68.58,66,100,7.7
358,Laela,TZ,2022-12-09 20:52:10,-8.5667,32.05,62.17,91,100,3.96
359,Nantucket,US,2022-12-09 20:48:02,41.2835,-70.0995,46.54,57,0,25.32
360,Rudnichnyy,RU,2022-12-09 20:52:11,59.617,52.4703,12.09,97,100,3.67
361,Dergachi,RU,2022-12-09 20:52:12,51.2328,48.7659,15.82,55,79,14.72
362,Chapais,CA,2022-12-09 20:52:12,49.7834,-74.8492,1.18,96,8,3.51
363,Akdepe,TM,2022-12-09 20:52:13,42.0551,59.3788,8.69,62,0,10.04
364,Henties Bay,NA,2022-12-09 20:52:13,-22.116,14.2845,60.39,91,0,6.98
365,Ayagoz,KZ,2022-12-09 20:52:14,47.9714,80.4392,-8.73,100,96,8.55
366,Sorland,NO,2022-12-09 20:52:14,67.667,12.6934,35.46,54,9,19.73
367,Dom Pedrito,BR,2022-12-09 20:53:15,-30.9828,-54.6731,98.82,18,5,8.52
368,Mehamn,NO,2022-12-09 20:53:15,71.0357,27.8492,28.31,86,75,2.3
369,Filadelfia,US,2022-12-09 20:50:39,39.9523,-75.1638,47.68,53,0,10.36
370,Hoorn,NL,2022-12-09 20:53:16,52.6431,5.0578,33.98,93,8,7.9
371,Baltoji Voke,LT,2022-12-09 20:53:16,54.6,25.2,30.65,100,100,2.3
372,Kinel-Cherkassy,RU,2022-12-09 20:50:26,53.4706,51.4743,11.41,70,99,10.65
373,Saint Anthony,US,2022-12-09 20:53:17,45.0205,-93.218,31.84,81,100,11.5
374,Chimbote,PE,2022-12-09 20:53:18,-9.0853,-78.5783,69.8,74,22,9.93
375,Puerto Cabezas,NI,2022-12-09 20:53:18,14.0351,-83.3888,78.76,83,40,4.61
376,Tonota,BW,2022-12-09 20:53:19,-21.4833,27.4833,74.05,46,32,9.78
377,Havelock,US,2022-12-09 20:53:19,34.8791,-76.9013,55.98,73,100,16.11
378,Camargo,MX,2022-12-09 20:53:20,27.6667,-105.1667,79.77,16,3,5.77
379,Thunder Bay,CA,2022-12-09 20:53:21,48.4001,-89.3168,33.78,74,100,11.5
380,Kristiinankaupunki,FI,2022-12-09 20:53:21,62.2743,21.376,18.14,95,98,5.01
381,Mitsamiouli,KM,2022-12-09 20:53:22,-11.3847,43.2844,80.49,73,28,3.69
382,Surt,LY,2022-12-09 20:53:23,31.2089,16.5887,70.34,34,6,7.85
383,Kirando,TZ,2022-12-09 20:53:25,-7.4167,30.6,71.31,83,98,5.21
384,Cacapava,BR,2022-12-09 20:50:20,-23.1008,-45.7069,89.85,72,1,3.6
385,Igurubi,TZ,2022-12-09 20:53:26,-4.0,33.7,74.07,61,100,8.93
386,Antofagasta,CL,2022-12-09 20:53:26,-23.65,-70.4,70.88,65,62,5.91
387,Taltal,CL,2022-12-09 20:53:26,-25.4,-70.4833,67.5,73,75,2.42
388,Pangody,RU,2022-12-09 20:53:27,65.85,74.4859,-11.45,90,98,13.24
389,Kibara,TZ,2022-12-09 20:53:27,-2.15,33.45,69.17,83,100,6.44
390,Menongue,AO,2022-12-09 20:53:28,-14.6585,17.691,62.28,91,100,2.21
391,Lambarene,GA,2022-12-09 20:53:29,-0.7001,10.2406,76.95,87,57,2.51
392,Kurkino,RU,2022-12-09 20:53:29,53.4257,38.6582,30.33,98,100,11.95
393,Nukus,UZ,2022-12-09 20:53:30,42.4531,59.6103,1.38,71,0,4.61
394,Baghdad,IQ,2022-12-09 20:53:30,33.3406,44.4009,55.31,88,31,9.22
395,Kaniama,CD,2022-12-09 20:53:30,-7.5667,24.1833,64.26,98,88,2.04
396,Savinka,RU,2022-12-09 20:53:31,50.0785,47.0994,18.81,54,25,15.23
397,Knysna,ZA,2022-12-09 20:53:31,-34.0363,23.0471,66.06,74,21,5.37
398,Talara,PE,2022-12-09 20:53:32,-4.5772,-81.2719,75.96,60,40,23.02
399,Satipo,PE,2022-12-09 20:53:32,-11.2522,-74.6386,81.55,71,96,2.33
400,Andilamena,MG,2022-12-09 20:53:33,-17.0167,48.5833,64.49,87,37,8.03
401,Sao Jose Da Coroa Grande,BR,2022-12-09 20:52:16,-8.8978,-35.1478,79.63,79,14,14.03
402,Talnakh,RU,2022-12-09 20:53:33,69.4865,88.3972,-21.75,98,16,2.35
403,Syracuse,IT,2022-12-09 20:48:44,37.0881,15.2792,60.39,85,100,10.76
404,Zhanaozen,KZ,2022-12-09 20:53:34,43.3,52.8,20.66,43,0,19.06
405,Cacoal,BR,2022-12-09 20:53:34,-11.4386,-61.4472,83.08,77,91,1.9
406,Vihari,PK,2022-12-09 20:53:35,30.0333,72.35,61.83,32,12,5.68
407,Lucea,JM,2022-12-09 20:53:35,18.451,-78.1736,81.86,70,19,16.98
408,Ihosy,MG,2022-12-09 20:53:35,-22.4,46.1167,67.93,85,71,13.38
409,Bubaque,GW,2022-12-09 20:53:36,11.2833,-15.8333,81.09,79,2,14.7
410,Yarmouth,US,2022-12-09 20:53:36,41.7057,-70.2286,44.96,54,0,32.99
411,Macau,MO,2022-12-09 20:53:37,22.2006,113.5461,60.6,77,0,17.27
412,Abha,SA,2022-12-09 20:54:37,18.2164,42.5053,57.02,77,0,4.61
413,Antalaha,MG,2022-12-09 20:54:38,-14.9003,50.2788,72.77,89,4,6.73
414,Sakakah,SA,2022-12-09 20:54:38,29.9697,40.2064,58.57,54,1,6.93
415,Chapleau,CA,2022-12-09 20:54:39,47.8405,-83.4034,17.69,93,100,8.05
416,Medvedovskaya,RU,2022-12-09 20:54:40,45.4531,39.0258,49.15,63,97,8.37
417,Danane,CI,2022-12-09 20:54:40,7.2596,-8.155,76.73,66,72,1.81
418,Aripuana,BR,2022-12-09 20:54:41,-9.1667,-60.6333,83.08,68,100,2.17
419,Bosaso,SO,2022-12-09 20:54:41,11.2842,49.1816,74.25,77,11,3.65
420,Olyka,UA,2022-12-09 20:54:42,50.7186,25.8125,31.93,95,100,7.14
421,La Palma,US,2022-12-09 20:54:43,33.8464,-118.0467,66.9,59,20,5.99
422,Kursenai,LT,2022-12-09 20:54:43,55.985,22.9189,1.65,97,15,3.91
423,Mahdasht,IR,2022-12-09 20:54:44,35.7299,50.8111,39.42,80,24,4.61
424,Lagoa,PT,2022-12-09 20:54:45,39.05,-27.9833,60.31,89,100,36.08
425,Kiisa,EE,2022-12-09 20:54:45,59.2369,24.6889,22.64,88,100,7.05
426,Kolobrzeg,PL,2022-12-09 20:54:46,54.1757,15.5834,25.48,93,20,5.1
427,Eregli,TR,2022-12-09 20:54:46,37.5133,34.0467,44.15,62,41,2.66
428,Corinth,GR,2022-12-09 20:54:47,37.9407,22.9573,60.89,79,100,2.35
429,Beloha,MG,2022-12-09 20:54:48,-25.1667,45.05,74.35,80,36,15.79
430,Obo,CF,2022-12-09 20:54:48,5.3998,26.4869,78.64,32,100,3.27
431,Monster,NL,2022-12-09 20:54:49,52.0258,4.175,34.99,93,66,6.91
432,Endicott,US,2022-12-09 20:54:49,42.0984,-76.0494,39.04,70,40,9.22
433,Bloemfontein,ZA,2022-12-09 20:54:50,-29.1211,26.214,63.88,77,37,3.44
434,Bay Saint Louis,US,2022-12-09 20:54:51,30.3088,-89.33,77.05,84,67,3.6
435,Ladybrand,ZA,2022-12-09 20:54:51,-29.1945,27.4574,61.65,77,86,5.44
436,Comacchio,IT,2022-12-09 20:54:52,44.6975,12.1858,42.98,88,94,7.74
437,Antas,PT,2022-12-09 20:54:53,41.7364,-8.3089,50.67,95,52,5.21
438,Elizabeth City,US,2022-12-09 20:54:53,36.2946,-76.2511,53.62,68,75,10.36
439,Cururupu,BR,2022-12-09 20:54:54,-1.8283,-44.8683,79.74,74,31,4.61
440,Ruwi,OM,2022-12-09 20:54:54,23.5996,58.5507,74.68,57,0,5.97
441,Ancud,CL,2022-12-09 20:54:55,-41.8697,-73.8203,59.34,74,54,10.42
442,Ambilobe,MG,2022-12-09 20:54:56,-13.2,49.05,74.89,89,6,1.59
443,Baindur,IN,2022-12-09 20:54:56,13.8667,74.6333,77.27,50,98,3.38
444,Itapui,BR,2022-12-09 20:54:57,-22.2333,-48.7192,89.6,62,87,5.41
445,Oruro,BO,2022-12-09 20:54:57,-17.9833,-67.15,64.89,34,75,17.27
446,Umm Lajj,SA,2022-12-09 20:54:58,25.0213,37.2685,75.2,51,0,12.86
447,Avon Park,US,2022-12-09 20:54:59,27.5959,-81.5062,79.92,59,1,5.03
448,Jardim,BR,2022-12-09 20:54:59,-21.4803,-56.1381,90.82,48,33,3.02
449,Saint-Joseph,RE,2022-12-09 20:55:00,-21.3667,55.6167,75.58,84,27,10.56
450,Okahandja,NA,2022-12-09 20:55:01,-21.9833,16.9167,71.8,27,30,13.98
451,Ratnapura,LK,2022-12-09 20:55:02,6.6828,80.3992,72.34,97,100,1.59
452,Puerto Colombia,CO,2022-12-09 20:55:03,10.9878,-74.9547,86.09,76,59,20.24
453,Sao Miguel Do Araguaia,BR,2022-12-09 20:55:03,-13.275,-50.1628,73.74,92,100,5.39
454,Werda,BW,2022-12-09 20:55:04,-25.2667,23.2833,77.18,52,26,18.41
455,Vagay,RU,2022-12-09 20:55:05,57.9375,69.0217,7.63,95,100,4.92
456,Shetpe,KZ,2022-12-09 20:55:06,44.1667,52.1167,22.23,43,0,16.51
457,Tessalit,ML,2022-12-09 20:55:06,20.1986,1.0114,73.0,14,0,10.07
458,Rocha,UY,2022-12-09 20:55:07,-34.4833,-54.3333,97.29,23,2,8.9
459,Vidin,BG,2022-12-09 20:55:08,43.99,22.8725,44.64,90,75,0.76
460,Oranjestad,AW,2022-12-09 20:56:09,12.524,-70.027,82.35,65,20,13.8
461,Atasu,KZ,2022-12-09 20:56:09,48.6814,71.6433,-6.0,99,100,6.35
462,Yazd,IR,2022-12-09 20:56:10,31.8972,54.3675,42.91,45,20,4.61
463,Sirjan,IR,2022-12-09 20:56:10,29.452,55.6814,44.06,57,27,1.99
464,Tres Arroyos,AR,2022-12-09 20:56:11,-38.3739,-60.2798,82.29,24,4,18.92
465,Maun,BW,2022-12-09 20:56:12,-19.9833,23.4167,71.96,79,100,5.86
466,Upington,ZA,2022-12-09 20:56:12,-28.4478,21.2561,75.58,64,100,3.44
467,Candelaria,PH,2022-12-09 20:56:12,13.9311,121.4233,74.37,95,100,3.38
468,High Rock,BS,2022-12-09 20:56:13,26.6208,-78.2833,78.82,67,50,13.0
469,Gubkinskiy,RU,2022-12-09 20:56:13,64.434,76.5026,-7.96,96,99,15.95
470,Ceres,US,2022-12-09 20:56:14,37.5949,-120.9577,58.8,74,87,4.41
471,Kangaatsiaq,GL,2022-12-09 20:56:14,68.3065,-53.4641,28.38,77,100,4.81
472,Waldkirchen,DE,2022-12-09 20:56:15,48.7327,13.6008,33.8,93,99,1.99
473,Khash,IR,2022-12-09 20:56:15,28.2211,61.2158,42.39,67,99,6.38
474,Aswan,EG,2022-12-09 20:56:16,24.0934,32.907,69.1,28,0,5.75
475,Kurud,IN,2022-12-09 20:56:16,20.8322,81.7214,59.99,39,100,4.99
476,Arlit,NE,2022-12-09 20:56:17,18.7369,7.3853,72.54,14,0,9.4
477,Salekhard,RU,2022-12-09 20:56:17,66.53,66.6019,-12.37,88,44,5.28
478,Eyl,SO,2022-12-09 20:56:18,7.9803,49.8164,76.77,71,100,18.37
479,Santa Fe,AR,2022-12-09 20:56:18,-31.6333,-60.7,100.29,15,54,4.94
480,Thompson,CA,2022-12-09 20:56:19,55.7435,-97.8558,10.56,79,75,8.05
481,Boden,SE,2022-12-09 20:56:19,65.8252,21.6886,19.4,89,100,10.16
482,Sena Madureira,BR,2022-12-09 20:56:20,-9.0656,-68.6569,86.5,56,79,3.27
483,Lamin,GM,2022-12-09 20:56:20,13.3522,-16.4339,77.29,68,0,9.73
484,Kolvereid,NO,2022-12-09 20:56:21,64.8655,11.6047,16.83,61,99,8.9
485,Arrifes,PT,2022-12-09 20:56:22,37.7667,-25.7,61.23,88,40,23.02
486,Gazanjyk,TM,2022-12-09 20:56:22,39.2446,55.5154,29.39,39,5,19.17
487,Doha,QA,2022-12-09 20:52:23,25.2867,51.5333,71.58,49,0,11.5
488,Puerto Leguizamo,CO,2022-12-09 20:56:23,-0.1934,-74.7819,84.43,58,82,2.62
489,Nebolchi,RU,2022-12-09 20:56:23,59.1239,33.3454,27.14,96,100,6.08
490,Kipini,KE,2022-12-09 20:56:25,-2.5257,40.5262,78.58,85,83,9.13
491,Skjervoy,NO,2022-12-09 20:56:26,70.0311,20.9714,19.4,61,22,16.26
492,Staryy Nadym,RU,2022-12-09 20:56:26,65.6118,72.6842,-9.67,98,100,12.44
493,Eganville,CA,2022-12-09 20:56:27,45.5334,-77.0994,26.51,30,2,7.02
494,Opuwo,NA,2022-12-09 20:56:27,-18.0607,13.84,70.41,28,45,7.61
495,Muravlenko,RU,2022-12-09 20:56:27,63.7898,74.523,-10.89,96,98,18.39
496,Marathon,US,2022-12-09 20:56:28,44.9,-89.7668,31.53,75,100,12.66
497,Scarborough,GB,2022-12-09 20:56:29,54.2797,-0.4044,33.66,88,21,1.01
498,Xuddur,SO,2022-12-09 20:56:29,4.1213,43.8894,76.84,60,61,13.62
499,Tashtyp,RU,2022-12-09 20:56:30,52.7939,89.8983,-3.71,92,57,4.16
500,Tromso,NO,2022-12-09 20:56:30,69.6496,18.957,26.62,43,0,14.97
501,Touros,BR,2022-12-09 20:56:31,-5.1989,-35.4608,79.63,78,80,11.56
502,Tiznit,MA,2022-12-09 20:55:42,29.5833,-9.5,60.93,81,76,3.62
503,Cradock,ZA,2022-12-09 20:56:31,-32.1642,25.6192,72.52,66,64,8.81
504,Bhayavadar,IN,2022-12-09 20:56:32,21.85,70.25,68.22,30,5,8.19
505,Prainha,BR,2022-12-09 20:57:32,-1.8,-53.48,86.88,48,10,2.51
506,Dingle,PH,2022-12-09 20:57:32,10.9995,122.6711,74.7,94,100,2.19
507,Igrim,RU,2022-12-09 20:57:33,63.1906,64.4162,-14.1,97,5,1.54
508,Grand-Bourg,GP,2022-12-09 20:57:33,15.8835,-61.3148,80.8,60,3,4.88
509,Chernyy Yar,RU,2022-12-09 20:57:34,48.0624,46.1091,20.93,77,20,16.13
510,Mtwara,TZ,2022-12-09 20:57:34,-10.2667,40.1833,79.93,78,20,9.22
511,Escanaba,US,2022-12-09 20:57:17,45.7453,-87.0646,30.51,86,93,8.99
512,Dolores,AR,2022-12-09 20:57:35,-36.3132,-57.6792,82.83,37,43,22.41
513,Altay,CN,2022-12-09 20:57:35,47.8667,88.1167,11.35,86,100,2.42
514,Port-Gentil,GA,2022-12-09 20:57:36,-0.7193,8.7815,82.36,78,40,9.22
515,Tugolesskiy Bor,RU,2022-12-09 20:57:36,55.5505,39.8242,26.4,97,100,5.48
516,Mazagao,BR,2022-12-09 20:57:36,-0.115,-51.2894,89.65,63,76,5.46
517,Karpathos,GR,2022-12-09 20:57:37,35.507,27.2132,64.36,88,25,14.97
518,Inhambane,MZ,2022-12-09 20:57:37,-23.865,35.3833,77.13,73,1,10.42
519,Tansen,NP,2022-12-09 20:57:38,27.8673,83.5467,48.78,81,0,4.34
520,Lavumisa,SZ,2022-12-09 20:57:38,-27.31,31.892,69.73,92,8,1.7
521,Chagoda,RU,2022-12-09 20:57:39,59.164,35.3285,24.6,95,100,7.54
522,San Diego,US,2022-12-09 20:54:50,32.7153,-117.1573,66.72,65,0,8.05
523,Malaut,IN,2022-12-09 20:57:39,30.2167,74.4833,61.11,31,0,3.96
524,Meybod,IR,2022-12-09 20:56:20,32.2501,54.0166,44.62,44,12,9.01
525,Atar,MR,2022-12-09 20:57:40,20.5169,-13.0499,82.4,29,100,6.76
526,Mopipi,BW,2022-12-09 20:57:40,-21.1833,24.8833,78.98,45,72,14.34
527,Zhob,PK,2022-12-09 20:57:41,31.3411,69.4481,49.75,51,39,2.55
528,Sao Felix Do Xingu,BR,2022-12-09 20:57:41,-6.6447,-51.995,81.93,73,95,2.84
529,Curanilahue,CL,2022-12-09 20:57:42,-37.4667,-73.35,68.94,46,100,7.16
530,Mauganj,IN,2022-12-09 20:57:42,24.6833,81.8833,56.86,41,67,0.74
531,Piterka,RU,2022-12-09 20:57:43,50.6803,47.4454,18.14,51,42,15.12
532,Maniitsoq,GL,2022-12-09 20:57:43,65.4167,-52.9,35.62,73,100,29.48
533,Darab,IR,2022-12-09 20:57:44,28.7519,54.5444,54.36,49,10,3.71
534,Aasiaat,GL,2022-12-09 20:57:44,68.7098,-52.8699,22.39,81,100,4.7
535,Anderson,US,2022-12-09 20:57:45,34.5334,-82.6499,55.78,98,100,3.0
536,Guira De Melena,CU,2022-12-09 20:57:45,22.7906,-82.5053,81.32,55,30,12.03
537,Bournemouth,GB,2022-12-09 20:57:15,50.7205,-1.8795,35.49,92,7,6.73
538,Takab,IR,2022-12-09 20:57:45,36.4009,47.1133,31.23,79,3,3.31
539,Malinovskiy,RU,2022-12-09 20:57:46,61.1953,62.8397,5.45,97,100,2.93
540,Matay,EG,2022-12-09 20:57:46,28.419,30.7792,63.59,28,0,6.13
541,Mansa,IN,2022-12-09 20:57:47,29.9833,75.3833,60.51,35,0,5.59
542,Labytnangi,RU,2022-12-09 20:57:47,66.6572,66.4183,-6.9,87,67,5.3
543,Jumla,NP,2022-12-09 20:57:48,29.2747,82.1838,39.16,27,0,5.41
544,Sept-Iles,CA,2022-12-09 20:57:48,50.2001,-66.3821,19.92,66,20,17.27
545,Floro,NO,2022-12-09 20:57:48,61.5996,5.0328,28.36,69,0,11.5
546,Plettenberg Bay,ZA,2022-12-09 20:57:49,-34.0527,23.3716,65.61,71,31,7.47
547,Raudeberg,NO,2022-12-09 20:57:49,61.9875,5.1352,27.27,75,7,6.42
548,Urucui,BR,2022-12-09 20:57:50,-7.2294,-44.5561,84.02,57,96,7.67
549,Minab,IR,2022-12-09 20:57:50,27.1467,57.0801,73.72,25,12,5.75
550,Caravelas,BR,2022-12-09 20:58:51,-17.7125,-39.2481,76.57,93,9,4.94
551,Prado,BR,2022-12-09 20:58:52,-17.3411,-39.2208,76.68,93,59,8.97
552,Annavasal,IN,2022-12-09 20:58:52,10.4667,78.7,72.99,89,100,11.5
553,Sumbawanga,TZ,2022-12-09 20:58:53,-7.9667,31.6167,64.2,88,75,0.0
554,Pontes E Lacerda,BR,2022-12-09 20:58:53,-15.2261,-59.3353,90.23,50,94,4.7
555,Verkhneyarkeyevo,RU,2022-12-09 20:58:54,55.4505,54.3145,13.23,73,100,13.53
556,Kantunilkin,MX,2022-12-09 20:58:55,21.0917,-87.45,84.83,42,1,6.91
557,Ouricuri,BR,2022-12-09 20:58:55,-7.8825,-40.0817,87.94,31,86,1.61
558,Boali,CF,2022-12-09 20:58:56,4.8005,18.1275,78.66,52,44,0.11
559,Micheweni,TZ,2022-12-09 20:58:57,-4.9667,39.8333,79.5,81,74,6.98
560,Warrington,GB,2022-12-09 20:54:27,53.3925,-2.5802,36.61,94,40,12.66
561,Cullinan,ZA,2022-12-09 20:58:58,-25.6709,28.5236,69.82,54,87,4.56
562,Daniel Flores,CR,2022-12-09 20:54:52,9.3355,-83.6694,74.07,82,59,2.53
563,Krasnoarmeysk,RU,2022-12-09 20:59:00,51.0239,45.6969,17.47,75,83,14.65
564,Ormstown,CA,2022-12-09 20:59:00,45.1334,-73.9992,30.29,34,3,8.1
565,Atbasar,KZ,2022-12-09 20:59:01,51.8,68.3333,-0.62,89,48,7.36
566,Kalemie,CD,2022-12-09 20:59:01,-5.9475,29.1947,68.04,91,97,6.93
567,Kachkanar,RU,2022-12-09 20:59:02,58.7,59.4948,7.86,91,100,4.94
568,Ekangala,ZA,2022-12-09 20:59:03,-25.6962,28.7492,69.3,54,98,6.67
569,Kautokeino,NO,2022-12-09 20:59:03,69.0125,23.0412,2.8,94,53,11.23
570,Stromness,GB,2022-12-09 20:59:04,58.965,-3.296,40.96,67,90,25.84
571,Luangwa,ZM,2022-12-09 20:59:05,-15.6167,30.4167,73.26,87,92,2.53
572,Shawinigan,CA,2022-12-09 20:57:40,46.5668,-72.7491,23.41,58,37,12.66
573,Amboasary,MG,2022-12-09 20:59:06,-25.0333,46.3833,73.76,84,19,8.25
574,Presidencia Roque Saenz Pena,AR,2022-12-09 20:59:07,-26.7852,-60.4388,107.06,20,84,11.07
575,Sinnamary,GF,2022-12-09 20:59:07,5.3833,-52.95,79.16,81,100,6.69
576,Marsaxlokk,MT,2022-12-09 20:59:08,35.8419,14.5431,70.09,73,0,16.11
577,Marsh Harbour,BS,2022-12-09 20:59:09,26.5412,-77.0636,76.51,70,14,13.15
578,Qeshm,IR,2022-12-09 20:59:09,26.9581,56.2719,66.09,43,4,16.04
579,Pegnitz,DE,2022-12-09 20:59:10,49.7564,11.545,30.67,90,83,3.2
580,Puerto Ayacucho,VE,2022-12-09 20:59:11,5.6639,-67.6236,81.23,76,95,3.18
581,Chateau-Thierry,FR,2022-12-09 20:59:11,49.05,3.4,34.0,93,5,4.29
582,San Pedro De Macoris,DO,2022-12-09 20:55:47,18.4616,-69.2972,84.81,71,79,7.94
583,Hambantota,LK,2022-12-09 20:59:12,6.1241,81.1185,76.96,86,100,11.7
584,Port Blair,IN,2022-12-09 20:59:13,11.6667,92.75,79.23,80,98,5.84
585,Cuenca,EC,2022-12-09 20:57:25,-2.8833,-78.9833,68.13,45,75,14.97
586,Mvangue,CM,2022-12-09 20:59:14,2.9667,11.5167,70.18,68,5,0.16
